Date,oil_price,change_oil_price,gdp,change_gdp,interest_rate,change_interest_rate,cpi,change_cpi_rate,unemployment_rate,change_unemployment_rate,stock,stock_price,monthly_return,volatility,industry
05-1986,10.75,0.655430712,4545.34,0.830676143,6.85,-14.05269762,109,0.27598896,7.2,1.408450704,NKE,0.2734380066394806,0.085273842,0.11966346214539823,Consumer Discretionary & Consumer Staples
05-1986,10.75,0.655430712,4545.34,0.830676143,6.85,-14.05269762,109,0.27598896,7.2,1.408450704,PG,4.867187976837158,0.059523913,0.037700215,Consumer Discretionary & Consumer Staples
05-1986,10.75,0.655430712,4545.34,0.830676143,6.85,-14.05269762,109,0.27598896,7.2,1.408450704,SHW,2.5,0.066666667,0.042237174,Industrials & Energy
05-1986,10.75,0.655430712,4545.34,0.830676143,6.85,-14.05269762,109,0.27598896,7.2,1.408450704,TRV,24.3125,0.015665796,0.08857366,Financials & Insurance
05-1986,10.75,0.655430712,4545.34,0.830676143,6.85,-14.05269762,109,0.27598896,7.2,1.408450704,UNH,0.4453130066394806,0.00885125,0.069722371,Healthcare
05-1986,10.75,0.655430712,4545.34,0.830676143,6.85,-14.05269762,109,0.27598896,7.2,1.408450704,VZ,15.288487434387209,0.066666715,0.029177931,Technology & Communication Services
05-1986,10.75,0.655430712,4545.34,0.830676143,6.85,-14.05269762,109,0.27598896,7.2,1.408450704,WMT,0.9973959922790528,0.18209895381221064,0.082585722,Consumer Discretionary & Consumer Staples
05-1986,10.75,0.655430712,4545.34,0.830676143,6.85,-14.05269762,109,0.27598896,7.2,1.408450704,DIS,3.863791942596435,0.047353803,0.079012066,Consumer Discretionary & Consumer Staples
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,AXP,8.046378135681152,0,0.086129337,Financials & Insurance
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,AMGN,0.515625,-0.038834382,0.14746642270373742,Healthcare
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,AAPL,0.1601559966802597,-0.030409451,0.1276312716428111,Technology & Communication Services
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,BA,14,0.081545126,0.047358051,Industrials & Energy
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,CAT,6.21875,-0.082949309,0.057349774,Industrials & Energy
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,CVX,9.59375,-0.040625,0.051136291,Industrials & Energy
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,HD,0.47736600041389465,0.054544618,0.091700749,Consumer Discretionary & Consumer Staples
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,HON,10.695613861083984,-0.008287378,0.073854873,Industrials & Energy
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,IBM,35.014339447021484,-0.038556217,0.037035395,Technology & Communication Services
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,JNJ,4.539062976837158,0.062157214,0.057913552,Healthcare
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,KO,2.6145830154418945,0.081896278,0.020793185,Consumer Discretionary & Consumer Staples
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,JPM,17.083332061767578,-0.039812786,0.021405421,Financials & Insurance
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,MCD,6.09375,0.068818524,0.021311656,Consumer Discretionary & Consumer Staples
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,MMM,11.88858699798584,0.066822995,0.036581617,Industrials & Energy
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,MRK,5.539651870727539,0.082901516,0.06068005,Healthcare
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,MSFT,0.10677099972963332,-0.121428806,0.1510528886398197,Technology & Communication Services
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,NKE,0.3046880066394806,0.11428550253148284,0.1221796250338043,Consumer Discretionary & Consumer Staples
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,PG,5.007812976837158,0.028892453,0.030610907,Consumer Discretionary & Consumer Staples
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,SHW,2.21875,-0.1125,0.089760337,Industrials & Energy
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,TRV,11.3125,-0.53470437,0.2970335928064179,Financials & Insurance
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,UNH,0.3945310115814209,-0.114036631,0.061533282,Healthcare
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,VZ,15.625733375549316,0.022058817,0.024656647,Technology & Communication Services
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,WMT,1.0807290077209473,0.083550582,0.077787573,Consumer Discretionary & Consumer Staples
06-1986,10.68,-0.651162791,4545.34,0.830676143,6.92,-8.100929615,109.4,0.366972477,7.2,0,DIS,4.500905990600586,0.16489346669531457,0.07865471,Consumer Discretionary & Consumer Staples
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,AXP,7.724523067474365,-0.039999993,0.039750836,Financials & Insurance
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,AMGN,0.46614599227905273,-0.095959288,0.18894112423734943,Healthcare
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,AAPL,0.13950900733470917,-0.128917991,0.18162990317796412,Technology & Communication Services
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,BA,13.13888931274414,-0.061507906,0.073030268,Industrials & Energy
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,CAT,5.578125,-0.103015075,0.068043771,Industrials & Energy
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,CVX,9.03125,-0.058631922,0.051933568,Industrials & Energy
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,HD,0.36762699484825134,-0.229884419,0.22451337664263216,Consumer Discretionary & Consumer Staples
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,HON,9.831623077392578,-0.080779915,0.06016592,Industrials & Energy
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,IBM,31.66826057434082,-0.095563101,0.037519848,Technology & Communication Services
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,JNJ,4.257812976837158,-0.061962128,0.065795306,Healthcare
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,KO,2.445312976837158,-0.06474074,0.07557963,Consumer Discretionary & Consumer Staples
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,JPM,14.625,-0.143902375,0.075278543,Financials & Insurance
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,MCD,5.3333330154418945,-0.124786377,0.10269602427989231,Consumer Discretionary & Consumer Staples
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,MMM,11.601170539855955,-0.02417583,0.045542335,Industrials & Energy
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,MRK,5.645674228668213,0.019138812,0.047664561,Healthcare
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,MSFT,0.098958001,-0.073175293,0.10813671588191542,Technology & Communication Services
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,NKE,0.21875,-0.282052476,0.22092762520648623,Consumer Discretionary & Consumer Staples
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,PG,4.835937976837158,-0.03432137,0.047856053,Consumer Discretionary & Consumer Staples
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,SHW,2.15625,-0.028169014,0.089634644,Industrials & Energy
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,TRV,10.0625,-0.110497238,0.2883216151813152,Financials & Insurance
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,UNH,0.3515630066394806,-0.108909068,0.069516444,Healthcare
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,VZ,16.525056838989258,0.057554,0.023568391,Technology & Communication Services
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,WMT,0.96875,-0.103614326,0.145129002,Consumer Discretionary & Consumer Staples
07-1986,9.25,-13.38951311,4607.669,1.371272556,6.56,-16.75126904,109.5,0.091407678,7,-2.777777778,DIS,3.976828098297119,-0.116438311,0.14129814719685885,Consumer Discretionary & Consumer Staples
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,AXP,8.480881690979004,0.097916547,0.070956115,Financials & Insurance
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,AMGN,0.45052099227905273,-0.033519542,0.034617491,Healthcare
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,AAPL,0.16517899930477142,0.1840023985582162,0.1599976790639268,Technology & Communication Services
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,BA,13.527777671813965,0.029598267,0.072414296,Industrials & Energy
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,CAT,6.234375,0.11764705882352944,0.12202002236380469,Industrials & Energy
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,CVX,11.0625,0.22491349480968847,0.15876237209186012,Industrials & Energy
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,HD,0.43621399998664856,0.1865668356773107,0.21282284896741435,Consumer Discretionary & Consumer Staples
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,HON,9.801830291748049,-0.003030302,0.043450752,Industrials & Energy
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,IBM,33.162044525146484,0.047169751,0.071846356,Technology & Communication Services
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,JNJ,4.617187976837158,0.08440366,0.078870632,Healthcare
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,KO,2.367187976837158,-0.031948876,0.076961506,Consumer Discretionary & Consumer Staples
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,JPM,16.25,0.11111111111111116,0.12822151640590235,Financials & Insurance
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,MCD,5.2395830154418945,-0.017578126,0.0969887,Consumer Discretionary & Consumer Staples
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,MMM,11.744878768920898,0.01238739,0.045790993,Industrials & Energy
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,MRK,6.129399776,0.08568074,0.037641366,Healthcare
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,MSFT,0.098958001,0,0.061139158,Technology & Communication Services
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,NKE,0.22851599752902985,0.04464456,0.2116067923096173,Consumer Discretionary & Consumer Staples
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,PG,5,0.033925585,0.038032807,Consumer Discretionary & Consumer Staples
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,SHW,2.1770830154418945,0.009661688,0.062538462,Industrials & Energy
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,TRV,10.75,0.068322981,0.3097230883577496,Financials & Insurance
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,UNH,0.3085939884185791,-0.122222809,0.006715171,Healthcare
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,VZ,16.974716186523438,0.02721076,0.019179689,Technology & Communication Services
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,WMT,0.9791669845581056,0.010753016,0.094348712,Consumer Discretionary & Consumer Staples
08-1986,9.77,5.621621622,4607.669,1.371272556,6.17,-21.89873418,109.6,0.091324201,6.9,-1.428571429,DIS,3.750755071640014,-0.056847573,0.14824962849037154,Consumer Discretionary & Consumer Staples
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,AXP,7.241740226745605,-0.146109981,0.1223582498225773,Financials & Insurance
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,AMGN,0.36458298563957214,-0.190752502,0.079169312,Healthcare
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,AAPL,0.14955399930477142,-0.09459435,0.17161654478053043,Technology & Communication Services
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,BA,11.86111068725586,-0.12320331,0.076871082,Industrials & Energy
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,CAT,4.734375,-0.240601504,0.1807225476329541,Industrials & Energy
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,CVX,11,-0.005649718,0.15075615639427528,Industrials & Energy
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,HD,0.3731139898300171,-0.144653794,0.2200011410446982,Consumer Discretionary & Consumer Staples
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,HON,9.682659149169922,-0.01215805,0.042499566,Industrials & Energy
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,IBM,32.146270751953125,-0.030630614,0.071463034,Technology & Communication Services
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,JNJ,4,-0.133671832,0.11114715926564248,Healthcare
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,KO,2.117187976837158,-0.10561054,0.036904579,Consumer Discretionary & Consumer Staples
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,JPM,14.458333015441896,-0.11025643,0.13854452718510227,Financials & Insurance
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,MCD,4.71875,-0.099403524,0.056025729,Consumer Discretionary & Consumer Staples
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,MMM,10.516826629638672,-0.104560648,0.059826739,Industrials & Energy
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,MRK,5.221586227416992,-0.148108066,0.1204550765580529,Healthcare
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,MSFT,0.09809,-0.008771399,0.039957107,Technology & Communication Services
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,NKE,0.16601599752902985,-0.273503828,0.18619990572695516,Consumer Discretionary & Consumer Staples
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,PG,4.234375,-0.153125,0.094657163,Consumer Discretionary & Consumer Staples
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,SHW,1.90625,-0.124401786,0.06911937,Industrials & Energy
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,TRV,9.375,-0.127906977,0.10861703839514862,Financials & Insurance
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,UNH,0.2890630066394806,-0.063290221,0.030906808,Healthcare
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,VZ,14.47347640991211,-0.147350904,0.11058820499096672,Technology & Communication Services
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,WMT,0.875,-0.106383269,0.06684368,Consumer Discretionary & Consumer Staples
09-1986,11.09,13.51074719,4607.669,1.371272556,5.89,-25.63131313,110,0.364963504,7,1.449275362,DIS,3.2472290992736816,-0.134246562,0.040535567,Consumer Discretionary & Consumer Staples
10-1986,11,-0.81154193,4657.627,1.084235869,5.85,-26.78347935,110.2,0.181818182,7,0,AXP,7.547502040863037,0.042222146,0.12788002367233783,Financials & Insurance
10-1986,11,-0.81154193,4657.627,1.084235869,5.85,-26.78347935,110.2,0.181818182,7,0,AMGN,0.47135400772094727,0.29285793985715314,0.2466858745374733,Healthcare
10-1986,11,-0.81154193,4657.627,1.084235869,5.85,-26.78347935,110.2,0.181818182,7,0,AAPL,0.15457600355148315,0.033579873,0.13944635503903505,Technology & Communication Services
10-1986,11,-0.81154193,4657.627,1.084235869,5.85,-26.78347935,110.2,0.181818182,7,0,BA,11.75,-0.009367646,0.079399016,Industrials & Energy
10-1986,11,-0.81154193,4657.627,1.084235869,5.85,-26.78347935,110.2,0.181818182,7,0,CAT,4.984375,0.052805281,0.1908900337328435,Industrials & Energy
10-1986,11,-0.81154193,4657.627,1.084235869,5.85,-26.78347935,110.2,0.181818182,7,0,CVX,11.15625,0.014204545,0.1277705286659466,Industrials & Energy
10-1986,11,-0.81154193,4657.627,1.084235869,5.85,-26.78347935,110.2,0.181818182,7,0,HD,0.4032920002937317,0.080881477,0.16918562739806586,Consumer Discretionary & Consumer Staples
10-1986,11,-0.81154193,4657.627,1.084235869,5.85,-26.78347935,110.2,0.181818182,7,0,HON,9.742244720458984,0.006153844,0.009155961,Industrials & Energy
10-1986,11,-0.81154193,4657.627,1.084235869,5.85,-26.78347935,110.2,0.181818182,7,0,IBM,29.54708480834961,-0.080854976,0.064505444,Technology & Communication Services
10-1986,11,-0.81154193,4657.627,1.084235869,5.85,-26.78347935,110.2,0.181818182,7,0,JNJ,4.359375,0.08984375,0.12750537933007897,Healthcare
